"","player_api_id","player_fifa_api_id","id","player_name","birthday","height","weight","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"4745",49836,192492,3162,"Fabian Orellana","1986-01-27 00:00:00",-2.026904,-1.051964,"2015-05-01",1.255855,0.6979235,"right","high","medium",0.9967897,1.20084,0.2615165,0.5097798,0.7170887,1.547403,1.822312,1.679963,0.04935782,1.185806,1.342268,0.8960556,1.735979,1.130095,1.098953,-0.1929392,0.5407761,-0.2054564,-1.907925,1.280771,-0.4303522,-1.063554,0.9308104,1.10379,1.0044,-1.175004,-0.7555901,24,-0.2359867,-0.5405679,-0.03655377,0.008838659,-0.06503893
"4746",49847,176930,6637,"Marcelo Diaz","1986-12-30 00:00:00",NA,-2.171568,"2015-04-17",0.740183,0.3004784,"right","medium","medium",1.159485,0.114835,0.3664086,1.142165,1.019815,0.5006639,1.703697,1.801754,1.311348,1.050216,0.2535397,0.2817064,0.9381314,-0.6200754,1.610436,1.267506,1.25057,1.316889,-0.7349494,1.496547,0.6630079,1.408124,0.1193984,1.140461,0.8028322,1.35579,0.7457959,67.85714,-0.6645617,-0.7164123,-0.6185501,-0.6542629,-0.4828709
"4748",49860,176605,8238,"Pablo Armero","1986-11-02 00:00:00",-1.144233,-0.5294818,"2015-01-30",1.224466,0.6651928,"left","high","medium",1.4223,0.114835,0.2615165,0.8322545,0.8987242,1.05482,1.110621,0.7665246,1.044928,0.7790365,1.530981,1.544894,1.010663,1.130095,1.172022,1.660001,0.4520518,1.662877,0.3542424,1.304188,1.027461,0.625426,0.9887684,0.3721943,1.071589,1.231833,1.296304,75.8,-0.4667578,-0.2328402,0.02710208,-0.473417,-0.5150118
"4749",49866,176903,6550,"Manuel Iturra","1984-06-23 00:00:00",-1.144233,-0.5294818,"2015-04-10",1.350021,0.7961159,"left","medium","high",0.4711592,-1.32555,-0.4193289,1.271993,0.2206181,0.266687,0.7547748,-0.1590925,1.269281,0.7519185,0.5438673,0.03596679,0.778562,1.200101,0.5582419,0.8165936,0.06166493,1.30305,-0.1317047,0.9177978,1.379766,1.758279,-0.1819832,1.10379,-1.266597,0.7566635,1.636618,81.8,-0.1782939,-0.3559313,-0.4184888,-0.0514433,-0.346272
"4750",49885,194795,3937,"Gonzalo Jara","1985-08-29 00:00:00",-0.7028981,0.2915615,"2015-03-13",0.09839563,-0.5090238,"right","medium","medium",0.2990778,-0.2852719,0.328266,0.4786317,-1.280903,0.2081928,-1.498915,-0.1469134,0.8381015,0.3383695,0.1174486,0.1321609,0.5754736,-0.03668542,0.6240041,-0.2568337,0.4520518,0.400022,0.3961344,0.07476406,1.194502,1.060544,0.1193984,0.7508271,-0.6081419,1.200844,0.9334691,69.375,-0.3513723,-0.4174768,-0.2911771,-0.1720072,-0.1212855
"4752",49939,181872,1013,"Arturo Vidal","1987-05-22 00:00:00",-0.2615627,-0.2309206,"2015-04-10",2.668348,2.591633,"right","high","high",1.34721,1.658105,0.9862258,1.697073,1.806902,1.301111,1.407159,1.010108,1.59179,1.427931,1.010465,0.7451628,1.010663,2.180197,1.025884,1.103206,1.25057,1.870469,0.6055944,1.530001,1.756368,1.82007,1.452432,1.61719,2.213806,1.341034,1.639478,89.85714,-0.6398362,-0.7867501,-0.6731122,-0.7748268,-0.6275051
"4753",49940,188413,1543,"Carlos Carmona","1987-02-21 00:00:00",-0.7028981,-1.350525,"2015-04-10",0.8896531,0.8070261,"right","high","high",1.201202,-0.8568533,0.0612678,1.110755,0.838179,0.439091,0.6954672,1.1319,1.311348,0.6434467,0.8341949,0.6697164,1.010663,1.013417,1.245091,0.4460056,-0.08029395,1.732074,-0.5673814,0.5431162,1.675378,1.356631,0.6410204,1.125182,0.7356429,1.045897,1.246258,78,-0.3513723,-0.2328402,-0.4821447,-0.533699,-0.1212855
"4754",49970,193532,3691,"Gary Medel","1987-08-03 00:00:00",-2.026904,-0.00699972,"2015-05-15",1.543585,1.270712,"right","low","high",0.05399214,-0.5710626,0.2615165,1.080218,1.060178,0.2697656,-0.7279162,0.599061,1.182812,0.7112416,0.761613,0.6697164,-0.149842,1.830163,1.756575,0.7015835,1.960365,1.697476,1.192082,0.5431162,1.877853,1.704211,-0.5616082,0.04490146,0.6012644,1.459088,1.604922,81.75,-0.06290838,-0.4790223,-0.354833,-0.533699,-0.5150118
"4755",50027,203801,3707,"Gato Silva","1986-02-11 00:00:00",-0.7028981,-0.2309206,"2015-01-16",0.4711368,-0.1203459,"right","medium","medium",0.3460091,0.05767686,-1.407222,1.184045,-0.1910892,-0.1766377,0.4582366,0.6447329,1.381458,0.372267,-0.5448613,-0.2356402,-0.07731039,-0.03668542,0.5144005,1.340528,0.3633275,0.763309,0.5218104,0.8358362,1.27043,0.9961777,1.104684,1.23214,0.2653182,0.322813,0.8959345,57,-0.1782939,-0.2328402,-0.4184888,-0.473417,-0.4025186
"4757",50047,184941,501,"Alexis Sanchez","1988-12-19 00:00:00",-2.026904,NA,"2015-04-10",2.578666,2.615012,"right","high","high",1.320392,2.009219,0.1947669,1.225925,1.798253,1.793694,1.424104,1.584269,1.141079,1.602261,1.705178,1.359512,1.881042,2.030182,1.641752,1.230995,0.3760024,1.188379,-0.3758752,1.596908,0.8018473,-0.4456346,1.634586,1.48884,1.340346,-0.91676,-0.6054515,35,-0.2936795,-0.2943857,0.02710208,-0.1720072,-0.1212855
"4761",50065,176550,2400,"David Ospina","1988-08-31 00:00:00",0.1797726,0.4408421,"2015-03-27",1.412799,1.679847,"right","medium","medium",-1.844118,-1.371276,-2.141467,-1.967412,-1.401993,-2.085397,-1.617531,-1.425727,-1.773516,-2.136145,-2.359409,-2.499032,-1.527942,0.07999258,-1.02005,-1.726407,0.7182247,-2.558172,-2.494413,-1.623012,-2.131135,-1.372514,-1.6773,-1.912438,-1.884738,-1.175004,-1.306098,25,3.860201,3.398347,3.973764,3.64585,3.834726
"4762",50074,176546,5430,"Juan Camilo Zuniga","1985-12-14 00:00:00",-1.585569,-0.6787624,"2014-10-31",0.9419677,0.3706158,"right","high","medium",1.34721,0.3434675,-0.07223129,0.8175966,1.019815,1.301111,1.229236,0.583837,0.960795,1.050216,1.560014,1.650519,1.80851,1.013417,1.610436,0.893267,0.008430348,1.109297,0.1028905,1.070012,1.088204,0.7902045,1.046726,0.5262144,0.8700214,1.045897,1.246258,76,-0.5244506,-0.1712946,-0.354833,-0.4131351,-0.4025186
"4763",50104,184197,560,"Alvaro Dominguez","1981-06-10 00:00:00",-1.144233,-1.201244,"2014-10-31",0.1180136,-0.4885671,"right","medium","medium",0.6275968,0.7864431,0.7955128,0.4511481,0.6565435,0.931674,1.407159,1.619067,0.7504633,0.6773441,-1.27068,-1.518229,0.5754736,0.1383316,0.5144005,1.021056,0.806949,0.5211176,-0.9025174,1.33346,-0.7948055,-1.115047,0.5251044,0.9433523,-0.070628,-0.6585156,-0.3552205,39,-0.5244506,-0.1712946,-0.5458005,-0.3528531,-0.008792317
"4765",50189,204555,8896,"Ricardo Alvarez","1988-04-12 00:00:00",1.062443,1.261885,"2014-12-19",1.177383,0.8615774,"left","high","high",1.660085,1.086523,0.8622624,1.403914,1.504176,1.547403,1.703697,1.740858,1.451569,1.456986,-0.1819517,-0.009301044,0.6480052,0.8967386,-0.5816354,1.148845,0.8956733,0.6249139,0.7731623,1.304188,0.8452346,0.2237783,1.162642,0.8470897,1.340346,-0.1420269,0.8458883,62,-0.6398362,-0.2943857,-0.2911771,-0.1117253,-0.346272
"4766",50345,176619,178,"Adrian Ramos","1986-01-22 00:00:00",0.621108,-0.2309206,"2015-05-22",1.608978,1.066145,"right","high","medium",0.8466095,1.815289,2.047067,0.835919,1.625267,1.05482,0.8733901,-0.08601751,0.3122724,0.99937,1.197104,1.575073,1.300789,1.480129,0.5144005,0.9571615,2.182176,0.6249139,0.6055944,0.5138442,-0.126641,-0.3941413,1.394474,0.7187396,1.340346,-1.304127,-1.005821,26.5,-0.4090651,-0.1097491,-0.1638655,-0.1117253,-0.5712585
"4769",50449,205555,1999,"Cristobal Jorquera","1988-08-04 00:00:00",-1.144233,-1.201244,"2015-05-22",0.6280804,0.6979235,"right","medium","medium",1.034335,0.2291513,-0.5394781,1.110755,1.019815,0.8085282,1.229236,1.253691,0.7504633,1.118011,0.6164492,0.1415917,0.8655999,-0.1533634,0.8066767,0.2543221,-0.7900883,0.2097288,-0.9025174,1.245644,-0.5518366,-0.6001145,0.7569364,1.296315,0.8028322,-1.020058,-0.7055439,37,-0.06290838,-0.3559313,-0.2911771,-0.0514433,-0.4025186
"4773",50657,187891,499,"Alexis Norambuena Ruz","1984-03-31 00:00:00",-1.585569,-0.6787624,"2015-01-16",-0.6274687,-1.265923,"right","medium","medium",1.034335,-0.9140114,0.1947669,0.6710172,0.2932723,0.2543724,0.4582366,-1.182143,0.4700211,-0.2378872,0.3987035,0.2170381,0.7205368,-0.5033974,1.025884,-0.001255793,1.073122,1.662877,0.01910648,0.1333081,-0.3088677,0.5842313,0.1193984,-0.8856369,-1.011277,0.01291973,0.6457035,65,-0.1206012,-0.4174768,-0.6094564,-0.1117253,-0.346272
"4774",50661,206655,2891,"Eduardo Vargas","1989-11-20 00:00:00",-1.144233,-1.051964,"2015-03-27",1.360484,1.434366,"right","medium","medium",0.9196138,1.600946,0.005643179,0.8298115,1.938083,1.434519,1.120505,1.142049,0.4817062,1.231003,1.185007,1.600222,1.735979,1.499575,1.391229,0.9678106,0.9843976,0.8325065,-0.9304454,1.411519,-0.4404759,-1.363932,1.491071,0.9540482,1.082787,-1.321343,-0.7972953,35.16667,-0.1686785,-0.161037,-0.3442237,-0.46337,-0.3368976
"4779",51360,196144,4518,"Jackson Martinez","1986-10-03 00:00:00",0.621108,1.411166,"2015-05-22",2.267269,1.807133,"right","high","medium",0.4085841,2.153475,1.878339,0.7443069,2.149992,1.143758,1.090851,-0.6340803,0.4700211,1.163208,0.8341949,1.348734,0.9623086,1.804234,0.4413314,1.546411,1.605468,1.247692,1.527218,0.8878753,1.391915,-0.1881681,1.80018,1.068137,1.138778,-1.071707,-0.2050819,33,-0.005215602,-0.6021134,-0.1638655,-0.0514433,-0.06503893
"4780",51371,179713,5451,"Juan Pablo Pino","1987-03-30 00:00:00",-1.144233,-0.6787624,"2014-11-14",0.0003058551,-0.2839997,"right","medium","low",0.1582839,0.6864163,-0.6062277,0.1579892,0.6565435,0.9932469,0.1616984,1.436379,0.3298,0.7790365,1.560014,1.273287,0.6480052,0.07999258,0.3682624,-0.06515028,0.2746032,-0.3438514,-0.6511654,1.128556,-1.159259,-0.9090743,0.5830624,0.7187396,0.6684537,-1.175004,-1.356145,28,-0.005215602,-0.1097491,-0.03655377,-0.0514433,-0.4025186
"4785",51553,171833,2169,"Daniel Sturridge","1989-09-01 00:00:00",1.062443,-0.00699972,"2015-04-10",2.35446,2.334462,"left","medium","low",0.4711592,2.058212,1.062511,0.964176,1.685812,1.547403,0.5768519,1.192796,0.3999106,1.253601,1.560014,1.725966,0.9381314,1.946841,0.002917057,1.404423,0.6295004,0.4173213,0.4380264,1.713996,-0.005156572,-1.475501,1.742222,1.23214,1.474725,-1.175004,-1.356145,25,-0.4667578,0.01334203,-0.354833,-0.5939809,-0.1212855
"4787",51841,188013,5547,"Junior Diaz","1983-09-12 00:00:00",0.621108,-0.00699972,"2015-04-17",0.6280804,0.04330801,"left","high","medium",1.409785,-0.05663941,1.062511,0.5244378,0.2932723,0.5622368,1.288544,0.03577422,1.171127,0.5756518,0.4712854,0.7451628,0.5754736,0.5467046,0.2221242,-0.06515028,0.806949,0.763309,-0.06467751,0.1918521,1.027461,1.047671,0.4091884,0.3336892,0.198129,0.9425995,0.9459806,74,-0.005215602,-0.1712946,-0.4184888,-0.1720072,-0.5712585
"4788",51949,193041,5811,"Keylor Navas","1986-12-15 00:00:00",0.621108,0.2915615,"2014-12-19",1.726686,1.434366,"right","medium","medium",-1.844118,-1.371276,-2.141467,-2.40715,-1.401993,-2.085397,-1.617531,-1.425727,-1.422964,-2.33953,-0.3996975,-1.140997,0.2853474,1.363451,-0.2893592,-1.215251,1.428019,-1.727802,-0.2322455,-1.623012,-1.766681,-1.321021,-1.6773,-1.912438,-1.615981,-1.175004,-1.306098,25,3.802508,3.582984,3.400862,3.686038,3.759731
"4789",51953,190799,1631,"Celso Borges","1988-05-27 00:00:00",0.1797726,0.9633241,"2015-05-29",0.6851508,0.7425564,"right","high","medium",0.3744523,0.9877956,0.9047394,0.7176561,1.432623,0.4111034,1.229236,1.170652,1.22849,0.9516054,-0.1819517,0.02499277,0.357879,1.013417,0.6206828,1.230165,-0.1690182,1.316889,0.7731623,1.203067,0.420039,0.5186944,1.252214,1.599688,0.7600754,0.7266133,0.1679897,49.36364,-0.4090651,0.01334203,-0.5458005,-0.4131351,-0.1775322
"4790",52004,202529,10602,"Victor Alvarez","1993-03-14 00:00:00",-0.7028981,-1.201244,"2015-05-08",0.1572495,0.4251671,"left","medium","medium",1.034335,-1.028328,-0.005481746,0.08469954,-1.038722,0.151751,0.8140825,0.5229411,0.1194684,0.6434467,0.8341949,0.6697164,0.7205368,0.07999258,0.5144005,-0.5763062,0.09715464,0.763309,-0.06467751,0.1918521,0.420039,0.9446844,0.06144038,0.1625557,-0.6753312,1.200844,0.8959345,67,-0.4090651,-0.4174768,-0.6094564,-0.5939809,-0.5150118
"4792",52133,179944,2381,"David Luiz","1987-04-22 00:00:00",1.062443,1.261885,"2015-03-20",2.249831,1.898052,"right","high","medium",0.8466095,0.4006257,1.685507,1.159615,1.140905,0.6443339,1.051313,1.639365,1.241237,1.118011,0.6164492,0.8206092,0.7205368,1.130095,-0.5816354,0.7867762,1.161846,0.6249139,0.7731623,1.070012,1.452657,1.408124,-0.247669,0.8470897,1.474725,1.596819,1.546535,82,-0.2359867,-0.1712946,-0.2911771,-0.473417,-0.06503893
"4794",52243,191053,10408,"Tomas Rincon","1988-01-13 00:00:00",-1.144233,-0.2309206,"2015-05-15",0.6803949,0.4251671,"right","medium","high",0.5337342,-0.9140114,0.0612678,0.8175966,-0.1305441,0.2133238,-0.1941474,0.1575659,0.8673142,0.6434467,0.4470915,0.2170381,0.5029421,0.8967386,1.123309,0.6376891,2.137813,0.9247699,0.1028905,0.07476406,1.574141,1.064835,-0.1703916,0.5903895,-0.5409527,1.304142,1.246258,76.66667,-0.2359867,-0.2328402,-0.2911771,-0.473417,-0.2337788
"4795",52265,175462,8209,"Oswaldo Vizcarrondo","1984-05-31 00:00:00",1.503779,1.411166,"2015-04-24",1.177383,0.6160966,"right","low","high",-0.842917,0.2291513,1.396259,0.01140984,-1.401993,-1.654387,-0.9058391,-1.060351,-0.02075273,-1.051426,-2.867482,-2.1218,-2.83351,0.02165358,-2.335293,0.06263869,0.2746032,-0.4130489,2.113706,-1.388836,1.513399,1.78145,-1.561384,-1.848263,0.06375049,1.407439,1.196212,73,-0.2936795,-0.04820352,-0.354833,-0.1117253,-0.5712585
"4798",52563,186805,4806,"Jefferson Montero","1989-09-01 00:00:00",-2.026904,-2.022288,"2015-03-06",1.138147,0.8615774,"right","high","high",0.7840345,1.143681,-0.7397268,0.4511481,0.8987242,1.362684,1.110621,0.8883163,0.3999106,1.050216,1.632596,1.575073,1.373321,0.4300266,0.5144005,0.893267,0.1858789,0.5557164,0.1028905,0.8358362,-1.280743,-1.372514,1.003258,1.039615,0.9372106,-1.278302,-0.7055439,25,-0.2936795,-0.2943857,-0.2275213,-0.0514433,-0.2337788
"4800",56585,182859,10734,"Walter Gargano","1984-07-23 00:00:00",-2.026904,-2.022288,"2015-01-09",0.8634958,0.2887888,"right","medium","high",0.6432406,-0.4710359,-0.7564142,1.000821,0.732225,0.1774063,0.7696017,1.360259,1.574262,0.7620878,0.9067769,0.1415917,1.482118,0.8675691,2.158454,0.893267,0.3855086,1.749374,-0.1065695,0.9090162,1.695626,1.601224,0.3367409,0.4139081,0.3493048,1.368703,1.333839,83.5,-0.3946419,-0.6482726,-0.2752632,-0.5789104,-0.5571968
"4804",56678,182493,2627,"Diego Godin","1986-02-16 00:00:00",0.621108,-0.5294818,"2014-10-31",2.406775,2.007155,"right","medium","high",0.03313379,-0.3995882,1.930255,0.8175966,-0.06999886,-0.3613563,-0.1941474,0.1575659,0.8906844,0.2818738,-0.06098189,0.1918893,-0.2223735,1.79127,-0.4354973,0.3821111,1.398444,0.5557164,0.8290183,-0.5692201,1.43241,1.802906,-0.3442656,-0.05136113,-0.2050065,1.923928,1.629945,86.66667,-0.5244506,-0.4174768,0.02710208,-0.5939809,-0.008792317
"4805",56686,174379,3932,"Gonzalo Castro","1984-09-14 00:00:00",-1.144233,-1.051964,"2014-09-18",1.569742,1.025231,"left","high","low",1.34721,1.372314,-0.2057304,0.7443069,0.8987242,1.362684,1.110621,1.436379,0.5401317,1.321396,1.269686,0.8206092,1.010663,1.830163,1.391229,0.8293725,0.09715464,0.002136207,-0.9863013,1.304188,-0.4910944,-0.6001145,1.452432,0.9754399,0.6684537,-1.329951,-0.5053591,36,-0.4090651,0.01334203,-0.03655377,-0.3528531,-0.1212855
"4813",56868,179977,2617,"Diego Ciccone","1987-07-21 00:00:00",-1.585569,-0.3802012,"2015-03-06",-2.510792,-3.000654,"right","high","medium",-0.6551918,0.05767686,-1.220324,-0.6481975,-0.3727248,-1.161804,-0.8465315,-0.5122886,-0.7218582,-0.1700923,-0.1093698,-0.4619794,-0.5850313,-2.370245,-0.8739117,-0.7040951,-2.209677,-0.2054564,-2.913333,-0.6863081,-0.5518366,0.4812447,0.3512304,-0.1797113,-0.2050065,-0.4519201,-0.6054515,39,-0.2936795,-0.2328402,-0.1638655,-0.2925711,-0.346272
"4821",56972,182882,1578,"Carlos Sanchez","1986-02-06 00:00:00",0.1797726,0.9633241,"2015-05-15",1.255855,0.7306543,"left","medium","medium",0.283434,-0.1709557,0.7955128,1.110755,-0.3727248,0.6238096,-0.07553214,0.5229411,1.451569,0.8468314,-0.2835664,-0.009301044,-0.2223735,1.013417,-0.8008426,0.6376891,0.7182247,1.621358,1.77857,1.128556,1.173243,1.356631,0.1193984,0.7059046,0.6012644,0.8393017,1.496489,63.8,-0.2936795,-0.6021134,-0.5458005,-0.1720072,-0.5150118
"4824",57057,186937,743,"Andres Lamas","1984-01-16 00:00:00",1.062443,0.8140435,"2014-10-17",-0.8890414,-1.538679,"left","medium","medium",-1.718968,-0.6282207,0.7955128,-1.063506,-0.735996,-1.531241,-0.9058391,-0.6949761,-0.8854495,-0.8480415,-1.536814,-1.518229,-0.9476891,-1.553499,-0.9469808,-1.470829,-1.292859,-1.658604,0.6893784,-1.330292,0.2985546,0.6357246,-1.271594,-0.6289367,-0.8097097,0.8048691,0.6957497,59,-0.5821434,-0.5405679,-0.2911771,-0.533699,-0.5712585
"4825",57067,182860,565,"Alvaro Gonzalez","1984-10-29 00:00:00",-1.144233,-0.6787624,"2015-05-15",0.9419677,0.3706158,"right","medium","medium",1.284635,0.05767686,0.7955128,0.9348601,1.20145,0.6976971,1.169928,1.192796,1.05895,0.8468314,0.8922605,0.5791808,1.199245,1.106759,1.31816,0.765478,0.4520518,1.57984,0.01910648,1.245644,1.27043,1.469916,1.058318,0.9112648,0.7356429,1.097546,1.196212,77,-0.4667578,-0.4790223,-0.6094564,-0.2322892,-0.06503893
"4826",57071,182862,7285,"Maximiliano Pereira","1984-06-08 00:00:00",-1.585569,-0.5294818,"2015-05-22",1.506965,0.9597697,"right","high","medium",1.384755,0.7435745,0.4350653,0.964176,0.7170887,1.067134,0.9920054,0.8883163,1.171127,0.9281853,0.6309656,0.4584665,0.7930683,1.235105,1.362002,1.340528,0.806949,1.503722,0.01910648,0.8943802,1.81711,1.366929,1.249579,0.8470897,1.098465,1.490078,1.396396,78,-0.005215602,-0.4790223,-0.6094564,-0.3528531,-0.4025186
"4833",57124,185174,708,"Andrea Poli","1989-09-29 00:00:00",0.1797726,0.1422809,"2015-05-29",1.318632,1.418001,"right","medium","medium",0.9967897,0.6406898,0.1547172,1.330625,1.20145,1.05482,1.359713,1.253691,1.381458,1.158688,0.6890311,0.6697164,0.7930683,1.293444,0.7336077,0.5099001,0.09715464,1.040099,0.3542424,1.151974,0.9667191,1.222748,1.06991,1.51451,0.9372106,0.5913871,0.9459806,72,-0.6398362,-0.663659,-0.6731122,-0.6542629,-0.6275051
"4834",58294,186537,1982,"Cristian Stuani","1986-10-12 00:00:00",0.621108,-0.00699972,"2015-05-08",0.5653029,0.2069619,"right","medium","low",0.8966696,1.315156,1.623207,0.5244378,1.601048,0.5622368,0.7073287,0.5229411,0.1895789,0.5756518,0.1809578,0.2924845,0.1402843,1.783491,-0.07015201,1.238297,1.428019,1.455284,0.7731623,0.6016602,1.027461,-0.7545944,1.429249,0.9112648,1.945049,-0.8857707,-0.1049895,42,-0.005215602,-0.1097491,-0.4184888,0.008838659,-0.4587652
"4835",58346,183574,7251,"Max Kruse","1988-03-19 00:00:00",-0.2615627,-0.00699972,"2015-05-29",1.674371,1.516193,"left","high","medium",1.326352,1.610473,0.1947669,1.257335,1.806902,1.372946,1.407159,1.253691,0.8906844,1.253601,0.4712854,0.6697164,0.7930683,1.907948,0.8797458,1.180792,0.2746032,1.247692,0.3542424,1.450548,0.4807813,-0.6001145,1.568348,1.563711,1.87786,-0.5552179,-0.3552205,40,-0.1782939,-0.4790223,-0.6094564,-0.1117253,-0.346272
"4836",58351,183909,4329,"Ibrahima Traore","1988-04-21 00:00:00",-1.585569,NA,"2015-05-15",1.350021,1.188885,"left","high","medium",1.409785,0.8007326,-0.9399754,0.7882807,0.2327271,1.670548,1.525774,0.8883163,0.04935782,0.9824213,1.77776,1.348734,2.098636,1.176766,1.975782,0.6376891,0.4520518,0.07133373,-2.159277,0.7187482,-1.159259,-0.5486212,1.232192,1.244975,0.1309397,-0.8651111,-0.9057287,40.2,-0.5821434,-0.6021134,-0.2911771,-0.473417,-0.5150118
"4837",58354,189246,9921,"Stefan Reinartz","1989-01-01 00:00:00",1.062443,1.784367,"2015-03-06",1.506965,1.287077,"right","medium","high",0.7214594,-0.1137975,1.422959,1.037466,-0.09421694,-1.038658,-0.7872238,0.2184618,1.101016,0.399385,-1.27068,0.06614534,-2.253257,1.480129,-1.093119,0.9571615,-1.144986,1.732074,1.527218,0.3323577,1.513399,1.717084,-0.8658877,0.2695142,-0.2721957,1.645024,1.576563,78,-0.06290838,-0.1712946,-0.1002096,-0.533699,-0.06503893
"4838",58358,190545,1746,"Christian Dorda","1988-12-06 00:00:00",0.1797726,0.4408421,"2015-05-15",-0.5646912,-0.9058845,"left","medium","medium",0.4336142,-1.599909,0.1947669,0.01140984,-0.43327,-0.004233638,0.8022209,-0.8167679,0.3999106,0.06041039,0.03579398,-0.1601938,-0.2223735,-0.2700414,-0.2893592,-0.4485172,0.09715464,0.3481238,0.2537016,-1.505924,0.3592968,0.8313992,-0.6340557,-0.7572868,-0.6081419,0.7876528,0.7057589,65.4,-0.1206012,-0.4174768,-0.4821447,-0.0514433,-0.5150118
"4841",58486,173642,5241,"Jordan McMillan","1988-10-16 00:00:00",-0.7028981,-0.2309206,"2015-01-30",-1.621445,-1.647782,"right","medium","high",-0.02944127,-1.371276,0.328266,-0.2084593,-1.401993,-0.484502,-0.0162245,-1.425727,-0.5115266,-0.6446568,-0.6658311,-0.5122769,-0.4399682,-2.603601,0.5144005,-1.151357,0.2746032,0.2789263,0.2704584,-1.623012,0.1770701,0.3267648,-0.8079297,-1.848263,-1.347224,0.4777596,0.3954725,58.33333,-0.06290838,-0.1712946,-0.6094564,-0.473417,-0.008792317
"4843",58499,177149,1303,"Bojan Jokic","1986-05-17 00:00:00",-1.144233,-0.2309206,"2014-11-21",0.5234513,-0.01124328,"left","medium","medium",1.680944,-0.1137975,0.2615165,0.6221574,0.7372704,0.04912952,0.5175443,0.583837,0.8205739,0.4852585,0.6890311,0.5188237,0.6480052,0.6633826,1.172022,0.3821111,1.339295,0.6249139,0.9407303,0.4260281,1.331172,1.047671,0.2932724,-0.05136113,-0.339385,1.149195,0.8959345,70.33333,-0.005215602,-0.04820352,-0.1002096,-0.473417,-0.1212855
"4845",59595,189606,5493,"Julian Baumgartlinger","1988-01-02 00:00:00",0.1797726,0.9633241,"2015-05-15",1.098911,0.9597697,"right","medium","high",0.4711592,0.01195035,0.5285146,1.00815,0.3538175,0.5622368,0.3396213,0.03577422,0.960795,0.6976826,0.456769,0.59427,0.2128158,0.9434097,0.2513519,0.7015835,1.055377,1.801272,0.8737031,0.4377369,1.209688,1.408124,0.4439632,0.6673996,0.3325075,1.314471,1.34635,70,-0.4090651,-0.1712946,-0.354833,-0.4131351,-0.1212855
"4846",62358,203888,3058,"Eric Fernando Botteghin","1987-08-31 00:00:00",1.945114,2.082929,"2015-03-20",0.9942822,0.5342696,"right","medium","high",-1.593818,-1.199802,1.129261,-0.5749078,-1.462538,-1.100231,-1.676838,-0.3904968,0.5401317,-0.7124517,-1.778754,-2.272693,-1.45541,0.07999258,-1.82381,-0.1929392,1.516743,0.6941114,1.946138,-0.8033961,1.128698,1.614097,-1.445468,-1.270687,0.06375049,1.562386,1.162848,68,-0.06290838,-0.2328402,-0.1638655,-0.1117253,-0.06503893
"4848",62382,209969,8385,"Paul Cairney","1987-08-29 00:00:00",-1.144233,-2.022288,"2014-10-02",-1.255243,-1.593231,"right","high","medium",-0.1545914,0.1719931,-0.3392295,-0.2084593,-0.5543604,0.3159453,-0.07553214,1.1319,-0.2310844,0.03329242,-0.1819517,-0.3110866,-0.5124997,-0.3867194,0.5144005,-0.3846227,0.4520518,0.2789263,-0.3160295,-0.2765,0.2378123,0.1207917,0.2932724,0.1411641,0.5340752,0.2195152,0.2453339,45,-0.4667578,-0.3559313,-0.1002096,-0.2925711,-0.4025186
"4850",63520,169464,958,"Armand Traore","1989-10-08 00:00:00",0.1797726,0.9633241,"2015-03-13",0.3141931,0.4115292,"left","high","medium",1.34721,-0.5710626,0.7287633,0.8908863,0.1721819,0.931674,1.110621,-0.5731844,0.7504633,0.7112416,1.41485,1.348734,0.7205368,-0.03668542,-0.4354973,0.2543221,0.5407761,0.6249139,0.2704584,-0.217956,0.2985546,0.2752715,0.5251044,-0.3722364,-0.003438754,0.8909506,0.9960268,70,-0.3513723,-0.4174768,-0.6094564,-0.473417,-0.346272
"4851",66578,190362,10162,"Teemu Pukki","1990-03-29 00:00:00",-0.2615627,0.2915615,"2015-05-29",0.0003058551,0.04330801,"right","medium","medium",-0.2171664,1.029365,0.4617651,0.4511481,0.838179,0.6853825,1.169928,-0.5731844,-1.563185,0.558703,0.6164492,0.971502,0.7930683,0.3133486,0.3682624,0.4460056,0.1858789,0.07133373,-0.3160295,0.7772922,-0.4910944,-1.269527,0.8728524,-0.8856369,0.5340752,-1.175004,-1.556329,25,-0.1782939,-0.4790223,-0.4821447,-0.4131351,-0.5150118
"4852",66583,172547,1240,"Berat Sadik","1986-09-14 00:00:00",1.945114,1.112605,"2015-03-06",-0.3135814,-0.9386153,"right","medium","medium",-0.3154987,1.168178,1.062511,-0.1351696,0.05109153,-0.2294144,-0.7702788,-0.3122021,-0.7218582,-0.09261243,0.1394824,-1.119441,-1.030582,0.02998772,-0.3833051,0.6376891,-1.068936,-0.3438514,1.395558,0.2253058,-0.09193118,-0.9090743,0.8397336,-0.08803259,0.3421059,-1.175004,-1.556329,25,-0.3513723,-0.4174768,-0.1002096,0.008838659,-0.2900254
